id,title,vegetarian,vegan,dairyFree,veryHealthy,veryPopular,lowFodmap,ketogenic,image,aggregateLikes,healthScore,percentProtein,percentFat,percentCarbs,dishTypes,ingredients,calories,Fat_g,Saturated Fat_g,Carbohydrates_g,Sugar_g,Cholesterol_mg,Sodium_mg,Protein_g,Vitamin B3_mg,Iron_mg,Vitamin B2_mg,Calcium_mg,Vitamin B1_mg,Potassium_mg,Zinc_mg,Magnesium_mg,Vitamin B12_µg,Vitamin B5_mg,Vitamin E_mg,Fiber_g,Vitamin A_IU,Vitamin C_mg,Alcohol_g
1672,Pan Sauteed Tilapia With Lemon And Jalapeno,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1672-556x370.jpg,0,53,36.28,33.2,30.52,,"canola oil,jalapeno pepper,lemon,salt,tilapia,butter,white wine",734.19,30.97,16.88,64.05,18.52,231.06,194.56,76.15,14.65,5.94,0.39,216.02,0.42,2066.74,1.61,152.61,5.42,3.09,5,19.71,1455.96,409.86,0
1673,Salmon Chowder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1673-556x370.jpg,0,37,32.51,36.93,30.56,"lunch,main_dish,dinner","black pepper,butter,canned salmon,carrots,celery,chicken broth,corn kernels,dried dillweed,flour,garlic,green bell pepper,milk,onion,potato,salt",372.59,15.68,6.93,29.2,10.14,109.61,1531.4,31.07,9.84,3.53,0.51,473.76,0.17,1097.49,2.03,72.97,5.54,1.51,1.83,3.81,5904.52,30.34,0
1674,Petrale Sole with Lemon-Shallot Brussels Sprouts,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1674-556x370.jpg,0,22,22.21,58.86,18.93,"lunch,main_dish,dinner","all purpose flour,brussels sprouts,coarse kosher salt,ground pepper,olive oil,parsley,shallots,sole,butter,vegetable broth",458.19,30.39,7.33,22,3.22,91.59,2159.57,25.8,3.34,2.45,0.19,80.07,0.28,641.29,1.04,55.45,1.93,0.67,5.01,3.9,1129.7,72.66,0
1675,Sauteed Halibut with Pecan Shallot Topping,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1675-556x370.jpg,0,33,34.58,55.9,9.52,"lunch,main_dish,dinner","fresh flat-leaf parsley,halibut fillet,lemon wedges,lemon zest,olive oil,pecans,shallot,butter",389.85,24.45,3.73,9.37,3.96,87.11,122.33,34.02,11.36,1.33,0.08,41.44,0.21,953.46,1.45,66.36,1.87,0.84,2.82,2.84,336.16,7.07,0
1676,Pan-fried Trout With Polenta-spice Crust,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1676-556x370.jpg,0,83,40.77,53.76,5.47,"lunch,main_dish,dinner","black peppercorns,coriander seeds,fennel seeds,kosher salt,lemon wedges,olive oil,polenta,trout filet,butter",957.59,56.38,14.54,12.91,0.13,293.61,2566.58,96.22,20.75,8.1,1.53,256.67,1.62,1771.74,3.27,124.08,35.36,8.93,3.29,2.85,661.79,3.6,0
1677,Tempura Sardines with Tonnatto ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1677-556x370.jpeg,1,29,14.57,73.93,11.5,"lunch,main_dish,dinner","baking powder,black pepper,butter,chicken stock,cornstarch,egg,fish,flour,fresh sardines,garlic,heavy cream,milk,oregano,rice wine vinegar,salt,salt,soda water,squash,vegetable oil,zucchini",1317.43,110.3,65.62,38.59,11.57,318.38,2211.12,48.93,12.82,3.8,1.01,712.8,0.42,1291.11,3.54,91.35,2.2,1.54,3.87,2,3878.42,6.38,0
1678,Fish Fillets In Parchment With Asparagus And Orange,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1678-556x370.jpg,5,34,41.51,23.77,34.72,"lunch,main_dish,dinner","asparagus spears,butter,fish fillets,fresh tarragon leaves,orange juice,rice paper",336.32,9.05,4.63,29.74,3.56,89.35,345.92,35.55,9.05,5.51,0.44,97.02,0.44,814.66,1.48,74.19,2.26,1.05,2.02,3.32,1197.55,16.35,0
1679,Wild King Salmon with Dried Cherries and Smoked Almond Beurre Noisette,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1679-556x370.jpg,51,56,26.47,52.29,21.24,"lunch,main_dish,dinner","almonds,butter,cherries,dried cherries,extra virgin olive oil,fresh rosemary,orange zest,port,salmon,salmon fillets,salt and pepper,beurre noisette",1246.69,69.58,20.28,63.6,39.71,248.06,557.27,79.24,28.41,5.37,1.73,213.37,0.91,2320.21,3.48,218.91,10.86,6.22,11.16,11.5,2075.87,26.23,9.18
1680,Crunchy Baked Flounder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1680-556x370.jpg,0,7,39.69,51.66,8.65,"lunch,main_dish,dinner","flounder fillets,panko,parmesan,salt and pepper,butter",272.98,15.43,8.29,5.81,0.57,107.62,953.58,26.67,2.3,0.77,0.11,200.09,0.12,300.92,1.01,39.56,2.12,0.42,1.35,0.34,416.15,0,0
1683,Shallow-Poached Fish Fillets,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1683-556x370.jpg,0,65,67.33,24.86,7.81,"lunch,main_dish,dinner","coarse salt,dry white wine,cod fillets,kumquats,kumquats,mint,bell pepper,shallot,tangerine juice,butter,butter",1021.25,26.71,13.86,18.87,12.3,439.68,694.48,162.73,19.67,4.58,0.73,207.11,0.77,4097.21,4.45,317.59,8.23,1.84,7.63,5.72,3654.28,139.96,3.09
1684,Grilled Cajun Salmon With Vegetable Mostaccioli,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1684-556x370.jpg,0,26,31.14,33.21,35.65,"lunch,main_dish,dinner","butter,cajun seasoning,fresh basil leaves,fresh mushrooms,garlic,mostaccioli,parmesan cheese,roma tomatoes,salmon fillet",380.99,13.88,4.95,33.52,2.12,77.76,113.13,29.29,10.7,1.86,0.57,36.12,0.32,790.38,1.54,61.72,3.63,2.48,0.59,2.14,880.81,2.81,0
1685,Spiced Brown Sugar Salmon With Peach-kiwi Salsa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1685-556x370.jpg,11,16,32.31,47.43,20.26,"lunch,main_dish,dinner","brown sugar,butter,crushed red pepper,green onions,ground cinnamon,ground cumin,ground nutmeg,kiwifruit,lime juice,parsley,peaches,salmon fillet,salt",286.51,15.09,6.01,14.5,12.56,82.7,316.91,23.13,9.24,1.3,0.45,38.41,0.27,686.91,0.84,40.85,3.62,1.99,0.7,1.18,538.92,18.67,0
1686,Grilled Swordfish With Lemon And Caper ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1686-556x370.jpg,0,29,39.54,58.86,1.6,"lunch,main_dish,dinner","capers,lemon,olive oil,parsley,sea-salt,swordfish steaks,butter",461.23,29.73,9.41,1.82,0.47,169.75,452.88,44.93,17.64,1.06,0.13,19.56,0.18,976.45,1.53,68.3,3.87,0.84,5.85,0.59,515.84,9.7,0
1687,Black Pepper-crusted Salmon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://spoonacular.com/recipeImages/1687-556x370.jpg,0,48,29.34,62.73,7.93,"lunch,main_dish,dinner","butter,canola oil,chorizo,clams,fresh parsley,garlic,juice of lemon,littleneck clams,old bay seasoning,olive oil,pepper,red onion,salmon,salmon fillets,salt,sea-salt,tomatoes,white wine",972.41,64.83,15.86,18.44,6.4,216.7,1332.05,68.22,22.73,4.7,1.14,85.31,0.71,1721.29,2.21,109.77,10.09,5.07,4.63,1.42,1145.29,77.49,6.18
1688,Finnan Haddie with Spinach and Pancetta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1688-556x370.jpg,0,12,13.54,72.97,13.49,"lunch,main_dish,dinner","bread crumbs,butter,heavy cream,lemon,olive oil,onion,pancetta,parmesan,salt,spinach,finnan haddie",457.77,37.63,14.91,15.64,3.51,60.94,907.99,15.72,1.6,1.84,0.24,429.58,0.2,344.91,1.43,50.1,0.5,0.41,3.05,2.24,3400.67,16.3,0
1690,Pan-Fried River Trout with Corn Cakes and Red-Pepper Coulis,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1690-556x370.jpg,0,63,32.73,45.89,21.38,"lunch,main_dish,dinner","flour,milk,roasted red pepper,salt and pepper,saltine crackers,trout filet,butter,vegetable oil",1004.31,50.37,23.05,52.82,6.63,231.98,591.98,80.83,18.97,8.09,1.61,297.29,1.71,1466.47,3.16,101.39,27.07,7.34,1.72,1.71,659.19,2.17,0
1691,Cod with Artichokes and Chickpeas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1691-556x370.jpg,0,36,29.88,49.78,20.34,"lunch,main_dish,dinner","artichoke hearts,canned chickpeas,carrots,chives,cod fillets,flat-leaf parsley,garlic,lemon wedges,low sodium chicken stock,olive oil,salt and pepper,shiitake mushrooms,butter,white onion",519.01,28.76,6.67,26.44,4.09,88.19,868.45,38.84,5.94,3.06,0.24,105.55,0.21,1155.03,2.02,98.03,1.62,1.15,3.42,8.15,6226.79,23.57,0
1692,Pan-seared Crispy Salmon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1692-556x370.jpg,0,30,36.36,49.68,13.96,"lunch,main_dish,dinner","bean,garlic,kosher salt,leek,olive oil,salmon filets,shallot,butter,white wine",492.16,22.37,3.77,14.16,2.42,96.24,376.36,36.84,13.6,3.25,0.67,74.83,0.41,978.68,1.29,68.81,5.41,2.94,1.74,2.72,470.45,3.29,12.36
1693,Salmon with Agrodolce ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1693-556x370.jpg,0,30,33.79,53.14,13.07,"lunch,main_dish,dinner","balsamic vinegar,olive oil,red onions,salmon fillets,sugar,butter",422.72,24.18,4.94,13.38,9.69,101.08,87.42,34.59,13.43,1.84,0.66,45.49,0.41,962.34,1.22,60,5.42,2.9,1.6,0.94,156.6,4.07,0
1695,Poached Wild Salmon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1695-556x370.jpg,6,32,46.23,50.13,3.64,"lunch,main_dish,dinner","grape tomatoes,green onions,lemon wedges,salmon fillets,sea-salt,butter",304,16.59,5.28,2.71,1.64,108.6,273.18,34.42,13.74,1.61,0.66,32.38,0.41,985.56,1.21,56.9,5.42,2.89,0.5,0.85,768.45,9.31,0
1697,Swordfish with Cilantro-Lime Cream,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1697-556x370.jpg,0,20,34.37,58.49,7.14,"lunch,main_dish,dinner","bread crumbs,butter,fresh cilantro,green onion,lime juice,lime wedges,swordfish steaks,whipping cream",366.87,23.55,10.75,6.47,0.72,140.41,244.59,31.13,12.23,0.98,0.13,36.54,0.19,683.71,1.16,49.68,2.64,0.63,3.49,0.48,698.55,4.21,0
1698,Honey- Mustard Salmon With Roasted Asparagus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1698-556x370.jpg,125,35,42.76,48.57,8.67,"lunch,main_dish,dinner","brown sugar,butter,dijon mustard,honey,olive oil,parmesan,salmon fillets,salt and pepper,soy ",541,28.71,9.93,11.53,10.06,155.31,1258.08,56.86,18.21,2.43,0.98,394.43,0.56,1175.58,2.39,86.87,7.58,3.98,0.55,0.39,450.4,0,0
1699,Buffalo Salmon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1699-556x370.jpg,1,19,37.5,59.55,2.95,"lunch,main_dish,dinner","frank's redhot ,panko,salmon fillet,butter,vegetable oil",331.63,21.56,9.42,2.41,0.21,108.24,398.81,30.54,12.11,1.37,0.59,27.04,0.37,750.2,1.03,45.51,4.84,2.55,0.36,0,352.03,0,0
1700,Red Snapper With Asparagus In White Wine Butter ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1700-556x370.jpg,7,74,67.23,21.37,11.4,,"asparagus,asparagus,butter,fish,fish,fish ,red snapper,rice paper,salt and pepper,snapper fillets,white wine",466.52,10.72,4.74,12.87,4.4,142.65,583.9,75.86,3.64,5.72,0.36,169.56,0.52,1898.3,2.52,145.3,10.25,3.19,5.99,4.86,2247.42,18.1,1.16
1701,Catfish Classique,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1701-556x370.jpg,0,8,7.34,71.33,21.33,,"butter,catfish filets,egg,flour,garlic,ground pepper,lemon juice,milk,salt,scallions,shrimp,vegetable oil,vermouth,whipping cream",808.6,64.15,41.82,43.15,2.08,274.54,974.88,14.86,3.1,3.11,0.5,167.75,0.43,274,1.34,34.42,0.72,0.94,2.33,1.78,2035.77,4.1,1.43
1702,Halibut with Mustard-Nut Crust,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1702-556x370.jpg,0,27,33.52,57.23,9.25,"lunch,main_dish,dinner","black olives,butter,halibut,hazelnuts,mustard,salt,thyme,white wine",532.85,27.82,4.83,10.11,2.87,94.05,720.48,36.66,11.86,2.43,0.12,78,0.31,1070.5,1.59,109.06,1.88,0.95,6.44,3.88,374.51,3.57,15.14
1704,Nori Ahi with Soy-Mustard-Port ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1704-556x370.jpg,0,24,24.81,64.39,10.8,"lunch,main_dish,dinner","ahi tuna,balsamic vinegar,dijon mustard,dry red wine,heavy cream,nori,port wine,soy ,butter,vegetable oil,white miso",722.47,49.34,28.17,18.61,6.3,142.22,2474.38,42.78,14.03,3.27,0.53,63.93,0.47,561.07,2.28,112.27,14.36,1.88,2.75,3.01,4375.89,0,5.16
1705,Baconized Tuna With Lemon Butter,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1705-556x370.jpg,84,59,30.28,66.66,3.06,"lunch,main_dish,dinner","ahi tuna steaks,bacon,bell pepper,canola oil,fresh flat-leaf parsley,garlic clove,kosher salt,lemon juice,butter",795.99,58.18,19.48,6.01,3.41,155.89,579.48,59.47,22.16,2.91,0.68,33.48,0.71,839.92,2.11,129.37,21.64,2.91,6.54,1.65,7879.92,100.91,0
1707,Sole Meunière,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1707-556x370.jpg,21,2,0.85,96.1,3.05,,"butter,butter,lemon juice,lemon juice,lemon zest,lemon zest,parsley,parsley,sauvignon blanc,wine",332.21,34.17,21.59,2.44,0.63,90.3,305.32,0.68,0,0.58,0.03,24.56,0,86.3,0.15,7.54,0.07,0.11,1.06,0.42,1724.9,17.74,3.11
1708,Glazed Grilled Tuna with Sweet Bell Pepper Ragout,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1708-556x370.jpg,0,49,49.61,31.2,19.19,"lunch,main_dish,dinner","ahi tuna steaks,honey,oil packed sun dried tomatoes,oregano leaves,pineapple juice,red bell pepper,salt and pepper,tomato,butter,yellow bell pepper,yellow tomato",278.29,9.54,2.85,13.2,8.35,57.63,270.42,34.12,13.02,2.47,0.42,47.44,0.39,624.92,1.08,89.45,13.37,1.65,2.06,1.74,3877.05,58.42,0
1709,Salmon Fillets With Horseradish-potato Crust,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1709-556x370.jpg,0,43,44.15,42.51,13.34,"lunch,main_dish,dinner","horseradish,oil,potato,salmon,salt and pepper",331.68,15.38,2.02,10.86,0.2,93.5,287.59,35.94,14.25,4.13,0.68,47.42,0.4,1190.24,1.41,69.53,5.41,3.09,0.79,2.21,68.05,10.31,0
1710,Hake Fillet with Jasmine Rice,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1710-556x370.jpg,0,13,34.78,43.17,22.05,,"black pepper,butter,cooked jasmine rice,fish fillets,fresh dill,kosher salt,lemon zest",419.48,20.17,11.85,23.17,0.24,130.2,530.43,36.57,6.99,1.2,0.13,38.1,0.09,559.92,0.99,57.16,2.72,1.18,1.21,0.86,559.28,6.15,0
1711,New England Fish Chowder,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1711-556x370.jpg,307,100,36.01,63.39,0.6,"lunch,main_dish,dinner","artichokes,artichoke,baby corn,bay leaf,bay leaf,beef,black pepper,butter,cauliflower,chicken,clam juice,cod,corned beef,dry white wine,fish,fresh parsley,fresh thyme,ham,ham,heavy cream,lemon pie filling,mint,olive oil,orzo,pasta,potatoes,salt,shrimp,yellow onions,yukon gold potatoes",16510863.7,1136922.42,403176.34,24242.45,5808.02,4202164.82,81179740.97,1453381.29,303449.42,64656.98,15039.06,578225.62,39123.71,20620794.39,161233.24,1375878.99,47768.41,33494.5,23640.13,10375.01,45916.69,222345.77,2.47
1713,Swordfish and Pasta with Sun-dried Tomato Basil ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1713-556x370.jpg,0,40,18.03,33.76,48.21,"lunch,main_dish,dinner","angel hair pasta,basil leaves,butter,garlic,lemon wedges,olive oil,pasta,red pepper flakes,salt and pepper,sun-dried tomatoes,swordfish steaks,by tokyo terrace on may 24,there are few things that i love to cook",723.35,26.95,7.2,86.59,3.97,71.15,357.99,32.4,9.03,2.79,0.15,61.42,0.19,754.8,2.38,99.1,1.46,0.88,4.8,4.77,1520.7,3.72,0
1714,"Grouper with Corn ""Pudding"" and Collard Greens",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1714-556x370.jpg,0,21,29.7,48.91,21.39,"lunch,main_dish,dinner","andouille sausage,cayenne pepper,chile,ears of corn,grouper fillets,lime juice,radishes,radishes,salt,scallion,shallot,butter,butter,vegetable oil,vegetable oil,young coconut",596.88,33.57,21.54,33.04,11.79,106.45,415.54,45.88,4.05,3.11,0.14,77.47,0.41,1472.65,1.93,123.15,1.32,2.63,1.72,3.8,1793.31,24.26,0
1715,Tarragon Tuna Melt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1715-556x370.jpg,118,9,27.12,68.76,4.12,"lunch,main_dish,dinner","black pepper,bread,butter,dijon mustard,fresh flat-leaf parsley,fresh tarragon leaves,green onion,lemon juice,lemon zest,mayonnaise,sharp cheddar cheese,solid white tuna packed in water,tomato",335.87,25.54,10.02,3.44,1.35,70.79,557.57,22.67,4.35,1.42,0.15,195.9,0.04,296.77,1.2,37.68,1.01,0.27,1.44,0.75,844.61,9.55,0
1718,Fish Chowder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1718-556x370.jpeg,3,23,43.32,15.53,41.15,"lunch,main_dish,dinner","butter,carrot,celery,chile pepper,fish stock,grouper,hot ,onion,potato,red bell pepper,red pepper flakes,rum,salt and pepper,sherry,tomato juice,tomato paste,tomatoes,worcestershire ",185.53,3.16,1.24,18.84,6.84,31.55,622.69,19.83,3.41,3.88,0.14,96.02,0.15,1169.46,1.06,62.63,0.54,1.12,1.79,4.3,3696.92,63.93,0.92
1719,Fragrant Five-Spice Salmon with Savoy Cabbage,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://spoonacular.com/recipeImages/1719-556x370.jpg,0,61,29.21,61.49,9.3,"lunch,main_dish,dinner","5 spice powder,bacon,chicken stock,fresh ginger,garlic clove,olive oil,salmon fillets,salt and pepper,savoy cabbage,butter",570.17,39.24,9.23,13.36,4.37,120.69,548.16,41.94,15.58,3.06,0.75,97.92,0.6,1352.44,2.05,105.97,5.56,3.33,2.44,5.62,1874.15,53.53,0
1723,Sake-Steamed Halibut with Dilled Carrots,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1723-556x370.jpg,0,17,54.97,13.55,31.48,"lunch,main_dish,dinner","butter,carrots,fresh dill,garlic cloves,halibut fillets,sake",417.72,3.06,1.08,16.01,3.05,72.14,153.54,27.95,9.87,0.64,0.08,43.64,0.12,875.33,0.72,51.99,1.56,0.67,1.32,1.83,10825.9,4.33,30.19
1724,Carrie S. Forbes - Gingerlemongirl.com: Cafe Atlantic's Baked Parmesan Flounder and Kate's Corn and Quinoa Salad,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1724-556x370.jpg,0,61,35.34,55.44,9.22,"lunch,main_dish,dinner","baby-back ribs,butter,flounder filets,fish,parmesan,garlic,green onions,hot ,mayonnaise,old bay seasoning,parmesan cheese,quinoa",1411.93,86.16,31.4,32.25,0.91,410.92,2276.65,123.56,23.85,5.54,1.26,788.78,1.57,1613.14,11.23,225.23,6.29,3.62,4.91,3.46,810.43,2.13,0
1726,Grilled Salmon With Ginger- Soy Butter,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1726-556x370.jpg,35,35,37.45,61.12,1.43,"lunch,main_dish,dinner","chives,fresh ginger,juice of lemon,low sodium soy ,olive oil,salmon fillets,salt and pepper,butter",492.79,32.95,10.5,1.73,0.5,155.27,429,45.43,18,1.97,0.88,33.36,0.52,1146.95,1.5,69.39,7.24,3.83,1.36,0,479.12,6.33,0
1727,"Grilled Tilapia with Lemon Butter, Capers and Orzo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1727-556x370.jpeg,0,21,29.46,57.69,12.85,"lunch,main_dish,dinner","capers,cooked orzo,dry white wine,flat leaf parsley leaves,heavy cream,juice of lemon,lemon zest,olive oil,salt and pepper,shallot,tilapia fillets,butter",691.4,43.52,20.88,21.81,1.65,194.69,628.76,50,9.28,2.66,0.21,60.88,0.12,813.22,1.25,83.98,3.66,1.31,3.42,1.9,1259.36,13.79,3.09
1728,Salmon With Fennel And Pernod,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1728-556x370.jpg,5,25,28.96,62.15,8.89,"lunch,main_dish,dinner","butter,fennel bulb,fennel seeds,pernod,salmon fillets,shallots",533.08,34.27,16.25,11.02,0.8,154.56,340.95,35.93,14.24,2.62,0.7,106.19,0.41,1383.78,1.45,77.66,5.46,3.16,0.66,4.54,936.34,15.16,5.69
1729,Seared Salmon With Quick Hollandaise,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1729-556x370.jpg,0,3,11.1,82.29,6.61,snack,"asparagus spears,basil,butter,eggs,juice of lemon,bean",261.8,24.59,14.25,4.44,1.76,217.43,242.75,7.47,0.71,2.28,0.3,50.69,0.12,225.36,0.95,18.53,0.43,0.9,1.8,1.41,1399.84,9.59,0
1730,Salmon With Cucumber-sour Cream ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1730-556x370.jpg,1,36,29.05,68.27,2.68,"lunch,main_dish,dinner","cream,cucumber,fresh dill weed,lime juice,lime peel,margarine,pepper,salmon steaks",490.28,36.91,16.22,3.25,0.83,175.07,145.84,35.35,13.42,1.52,0.73,69.28,0.41,956.58,1.32,60.33,5.52,3.12,0.81,0.42,1175.96,3.42,0
1731,Local Amberjack with Pea Tendrils  Roasted Butternut Squash Mash,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1731-556x370.jpg,1,84,26.07,46.42,27.51,"lunch,main_dish,dinner","butter,chili flakes,cow pea,garlic clove,ground cardamom,lemon juice,olive oil,olive oil,Salt  Pepper,snapper,thyme,yellow squashes,amberjack,divas,local amberjack",858.69,44.86,9.41,59.81,11.39,78.17,383.61,56.68,2.49,7.81,0.33,148.11,0.67,1784.26,4.44,216.59,5.11,2.56,8.08,18.81,948.42,28.04,0
1732,Dinner Tonight: Shallow-Poached Salmon,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1732-556x370.jpg,0,23,39.73,58.41,1.86,"lunch,main_dish,dinner","butter,dry white wine,lemon juice,parsley,salmon,salt and pepper,thyme",358.07,22.18,8.87,1.59,0.53,123.6,369.78,33.95,13.41,1.54,0.66,28.85,0.39,868.32,1.14,53.04,5.43,2.87,0.35,0,484.64,7.27,1.55
1733,Roasted Cod with Steamer Clams and Pistachio ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1733-556x370.jpg,0,41,29.46,54.83,15.71,"lunch,main_dish,dinner","chives,clams,cod fillets,fingerling potatoes,lemon juice,olive oil,bell pepper,pistachios,salt,butter",540.73,32.98,8.78,21.26,4.62,105.92,499.18,39.87,5.29,2.7,0.24,74.7,0.33,1304.05,1.61,101.92,5.4,0.85,5.58,4.37,3135.54,115.85,0
1734,"Smoked Haddock With Chive, Pea  Potato Crush",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://spoonacular.com/recipeImages/1734-556x370.jpg,0,4,6.57,66.08,27.35,snack,"butter,chicken stock,chives,peas,potatoes,smoked haddock",271.22,20.54,12.91,19.13,0.21,54.75,211.94,4.6,1.76,4.93,0.07,52.89,0.04,642.92,0.58,36.59,0,0.49,0.59,3.83,676.96,18.1,0
1735,Noah Rosen's Wild Alaskan Black Cod With Fresh Garbanzo Hummus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1735-556x370.jpg,0,9,17.84,77.61,4.55,"lunch,main_dish,dinner","butter,cod filet,grapeseed oil,hummus,mussels,olive oil,pernod,salt and pepper",590.17,37.62,7.54,4.96,0,56.12,451.59,19.46,2.19,1.78,0.11,31.23,0.15,473.4,1.22,54.4,2.62,0.26,6.83,1.85,245.15,2.07,22.74
1736,Spring (?) Herb Cooking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://spoonacular.com/recipeImages/1736-556x370.jpg,0,12,22.05,70.48,7.47,"lunch,main_dish,dinner","butter,extra virgin olive oil,fresh tarragon,heavy cream,mustard,salmon fillet,salt and pepper,shallots,white wine",489.57,35.21,15.95,8.4,2.62,133.23,405.59,24.78,9.35,2.5,0.53,89.61,0.3,808.95,1.13,59.4,3.68,2.09,1.42,1.16,970.08,3.83,6.18
1737,Soy-marinated Chinese-style Tilapia With Fresh Ginger And Scall,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://spoonacular.com/recipeImages/1737-556x370.png,2,37,61,32.76,6.24,"lunch,main_dish,dinner","flour,fresh cilantro,fresh ginger,garlic,light whipped butter,lime juice,scallions,sesame oil,soy ,tilapia,water",231.34,8.51,4.02,3.65,0.57,93.9,499.14,35.65,7.09,1.47,0.14,35.59,0.09,602,0.7,55.25,2.7,0.9,0.93,0.52,299.42,4.53,0
